tr|A0A317CHE4|A0A317CHE4_9GAMM	sp|Q5V0S5|KATG1_HALMA	36.207	0.032	9
tr|A0A317CHE5|A0A317CHE5_9GAMM	sp|Q40062|IDS3_HORVU	26.214	3.2	39
tr|A0A317CHE6|A0A317CHE6_9GAMM	sp|P18548|CEFE_STRC2	27.778	1.5	48
tr|A0A317CHE7|A0A317CHE7_9GAMM	sp|P04176|PH4H_RAT	27.586	0.56	61
tr|A0A317CHF1|A0A317CHF1_9GAMM	sp|P0CS93|GAOA_GIBZA	42.209	1.39e-108	53
tr|A0A317CHF2|A0A317CHF2_9GAMM	sp|P00440|TYRO_NEUCR	29.167	0.53	23
tr|A0A317CHF4|A0A317CHF4_9GAMM	sp|Q86BA1|MICAL_DROME	36.170	0.59	26
tr|A0A317CHF5|A0A317CHF5_9GAMM	sp|Q9SP06|C80B3_PAPSO	38.235	0.98	9
tr|A0A317CHF6|A0A317CHF6_9GAMM	sp|B2J1M1|ALDEC_NOSP7	26.000	0.34	23
tr|A0A317CHF8|A0A317CHF8_9GAMM	sp|Q45697|PUCL_BACSB	38.889	9.64e-31	98
tr|A0A317CHG4|A0A317CHG4_9GAMM	sp|Q99ML5|PCYOX_RAT	40.000	7.0	9
tr|A0A317CHG6|A0A317CHG6_9GAMM	sp|Q9Y6A2|CP46A_HUMAN	35.714	2.0	25
tr|A0A317CHG7|A0A317CHG7_9GAMM	sp|Q70FG7|DODA_BETVU	35.628	3.12e-44	91
tr|A0A317CHG8|A0A317CHG8_9GAMM	sp|Q4DLX9|JBP1B_TRYCC	28.235	1.4	58
tr|A0A317CHH1|A0A317CHH1_9GAMM	sp|Q06069|CPXM_BACME	30.000	7.4	21
tr|A0A317CHH8|A0A317CHH8_9GAMM	sp|B0KGU6|HGD_PSEPG	30.488	0.62	26
tr|A0A317CHH9|A0A317CHH9_9GAMM	sp|O24379|LOX12_SOLTU	24.719	0.41	19
tr|A0A317CHI7|A0A317CHI7_9GAMM	sp|Q5AD07|SOD5_CANAL	25.806	2.3	42
tr|A0A317CHI8|A0A317CHI8_9GAMM	sp|P48627|FAD6C_BRANA	32.353	1.7	44
tr|A0A317CHI9|A0A317CHI9_9GAMM	sp|F2JXJ3|LODA_MARM1	38.000	0.062	18
tr|A0A317CHJ1|A0A317CHJ1_9GAMM	sp|Q9ZPY2|LAC6_ARATH	55.000	1.7	7
tr|A0A317CHJ7|A0A317CHJ7_9GAMM	sp|Q3TMX7|QSOX2_MOUSE	32.692	2.6	18
tr|A0A317CHJ9|A0A317CHJ9_9GAMM	sp|Q8TZL4|NADB_PYRFU	39.216	0.91	14
tr|A0A317CHK0|A0A317CHK0_9GAMM	sp|Q9LW56|FAO3_ARATH	36.538	4.1	16
tr|A0A317CHK3|A0A317CHK3_9GAMM	sp|P97501|FMO3_MOUSE	29.851	3.7	10
tr|A0A317CHK4|A0A317CHK4_9GAMM	sp|P74562|NADB_SYNY3	31.707	0.22	18
tr|A0A317CHK5|A0A317CHK5_9GAMM	sp|Q9VQH2|DUOX_DROME	28.571	6.1	65
tr|A0A317CHK8|A0A317CHK8_9GAMM	sp|Q9I163|Y2418_PSEAE	36.364	4.1	18
tr|A0A317CHK9|A0A317CHK9_9GAMM	sp|P24552|OXDA_FUSSO	24.000	1.0	20
tr|A0A317CHL0|A0A317CHL0_9GAMM	sp|Q16678|CP1B1_HUMAN	25.490	4.0	41
tr|A0A317CHL3|A0A317CHL3_9GAMM	sp|Q9LUW0|LOX5_ARATH	30.000	3.7	10
tr|A0A317CHL4|A0A317CHL4_9GAMM	sp|Q9FYC2|PAO_ARATH	33.333	8.0	17
tr|A0A317CHL6|A0A317CHL6_9GAMM	sp|Q9A4E8|T23O_CAUVC	37.500	0.18	17
tr|A0A317CHL6|A0A317CHL6_9GAMM	sp|Q9A4E8|T23O_CAUVC	29.032	5.9	17
tr|A0A317CHL7|A0A317CHL7_9GAMM	sp|Q96375|ABA2_CAPAN	36.111	5.5	15
tr|A0A317CHL8|A0A317CHL8_9GAMM	sp|A4VK13|KATG_PSEU5	29.825	4.0	45
tr|A0A317CHL9|A0A317CHL9_9GAMM	sp|Q06069|CPXM_BACME	34.375	1.0	12
tr|A0A317CHM1|A0A317CHM1_9GAMM	sp|Q4WY82|PPOC_ASPFU	45.455	1.3	17
tr|A0A317CHM3|A0A317CHM3_9GAMM	sp|Q82IY7|PTLD_STRAW	33.333	0.40	19
tr|A0A317CHM5|A0A317CHM5_9GAMM	sp|Q640I9|KDM2B_XENLA	25.287	0.71	25
tr|A0A317CHM6|A0A317CHM6_9GAMM	sp|Q3ZBV9|DHR11_BOVIN	29.060	6.77e-16	89
tr|A0A317CHM7|A0A317CHM7_9GAMM	sp|A8N4R8|MTND2_COPC7	28.986	0.19	54
tr|A0A317CHM8|A0A317CHM8_9GAMM	sp|Q0UG91|MTND_PHANO	25.862	5.8	16
tr|A0A317CHN0|A0A317CHN0_9GAMM	sp|P84155|HEM6_LEIMA	40.625	6.2	10
tr|A0A317CHN1|A0A317CHN1_9GAMM	sp|Q742Z0|MHPB_MYCPA	27.273	4.8	14
tr|A0A317CHN2|A0A317CHN2_9GAMM	sp|Q9LFD1|LAC9_ARATH	25.352	4.5	22
tr|A0A317CHN3|A0A317CHN3_9GAMM	sp|Q3TYQ9|AOXD_MOUSE	25.806	0.82	83
tr|A0A317CHN4|A0A317CHN4_9GAMM	sp|Q9AGP8|DMGO_ARTGO	32.353	0.43	10
tr|A0A317CHN5|A0A317CHN5_9GAMM	sp|Q55710|THIOG_SYNY3	45.594	1.64e-67	95
tr|A0A317CHN6|A0A317CHN6_9GAMM	sp|P60355|MCAT_LACPN	28.571	6.9	16
tr|A0A317CHN7|A0A317CHN7_9GAMM	sp|Q8GAI3|MABO1_PAENI	25.926	0.23	15
tr|A0A317CHN8|A0A317CHN8_9GAMM	sp|Q8Y3P9|CATA_LISMO	35.556	1.2	24
tr|A0A317CHN9|A0A317CHN9_9GAMM	sp|P15453|SODC_BRUAB	48.387	5.8	10
tr|A0A317CHP1|A0A317CHP1_9GAMM	sp|Q8GAI3|MABO1_PAENI	30.597	1.58e-96	99
tr|A0A317CHP2|A0A317CHP2_9GAMM	sp|Q8MKJ2|URIC_AOTTR	38.889	4.8	6
tr|A0A317CHP3|A0A317CHP3_9GAMM	sp|B2J1M1|ALDEC_NOSP7	41.860	0.17	42
tr|A0A317CHP5|A0A317CHP5_9GAMM	sp|Q6P7B9|ACOD2_RAT	34.783	3.4	41
tr|A0A317CHP6|A0A317CHP6_9GAMM	sp|P48627|FAD6C_BRANA	37.931	0.49	16
tr|A0A317CHP8|A0A317CHP8_9GAMM	sp|O32141|PUCL_BACSU	35.503	2.25e-28	99
tr|A0A317CHP9|A0A317CHP9_9GAMM	sp|P29656|COX2_ATRSP	25.000	1.6	13
tr|A0A317CHQ0|A0A317CHQ0_9GAMM	sp|C7FF04|PPO3_AGABI	32.500	2.8	15
tr|A0A317CHQ5|A0A317CHQ5_9GAMM	sp|P77872|CATA_HELPY	42.857	2.7	23
tr|A0A317CHQ6|A0A317CHQ6_9GAMM	sp|P56594|CP2CL_CANLF	36.364	0.83	47
tr|A0A317CHQ8|A0A317CHQ8_9GAMM	sp|P30099|C11B2_RAT	38.710	5.3	10
tr|A0A317CHR0|A0A317CHR0_9GAMM	sp|E3PZS1|STAD1_OPHSP	35.897	4.5	19
tr|A0A317CHR5|A0A317CHR5_9GAMM	sp|Q6C9M8|KMO_YARLI	28.846	0.80	74
tr|A0A317CHR6|A0A317CHR6_9GAMM	sp|O62725|PGH2_NEOVI	25.862	2.2	32
tr|A0A317CHR7|A0A317CHR7_9GAMM	sp|O86041|GNTDO_RALSP	29.630	0.13	19
tr|A0A317CHS4|A0A317CHS4_9GAMM	sp|Q00511|URIC_ASPFL	50.000	4.4	22
tr|A0A317CHS6|A0A317CHS6_9GAMM	sp|Q2KVR0|PDXH_BORA1	57.895	0.081	4
tr|A0A317CHT4|A0A317CHT4_9GAMM	sp|Q9JTB8|ANIA_NEIMA	52.174	4.4	8
tr|A0A317CHT6|A0A317CHT6_9GAMM	sp|P50860|ERG3_CANGA	40.000	0.99	16
tr|A0A317CHU4|A0A317CHU4_9GAMM	sp|A1L1V4|LOL2B_DANRE	26.923	1.2	36
tr|A0A317CHU5|A0A317CHU5_9GAMM	sp|P24893|COX1_CAEEL	27.160	3.0	71
tr|A0A317CHU9|A0A317CHU9_9GAMM	sp|Q0VTD7|HEM6_ALCBS	43.333	3.8	9
tr|A0A317CHV2|A0A317CHV2_9GAMM	sp|A2RSX7|TYW5_MOUSE	40.909	2.2	39
tr|A0A317CHV7|A0A317CHV7_9GAMM	sp|P42578|FRIY_LYMST	29.268	1.7	14
tr|A0A317CHW2|A0A317CHW2_9GAMM	sp|Q4F867|OXLA_DABSI	33.333	2.5	10
tr|A0A317CHW4|A0A317CHW4_9GAMM	sp|P11964|SODCP_PEA	28.866	0.78	33
tr|A0A317CHW6|A0A317CHW6_9GAMM	sp|Q888A4|RNLS_PSESM	30.581	9.87e-37	97
tr|A0A317CHX0|A0A317CHX0_9GAMM	sp|Q811A3|PLOD2_RAT	36.585	2.8	21
tr|A0A317CHX1|A0A317CHX1_9GAMM	sp|P04999|PSBA_PETHY	30.952	0.75	45
tr|A0A317CHX2|A0A317CHX2_9GAMM	sp|O69282|MQO_CORGL	23.009	0.31	51
tr|A0A317CHX3|A0A317CHX3_9GAMM	sp|Q3C1E3|TPDA1_COMSP	30.233	1.2	34
tr|A0A317CHX4|A0A317CHX4_9GAMM	sp|P35055|HEM6_SOYBN	31.707	0.45	25
tr|A0A317CHX8|A0A317CHX8_9GAMM	sp|B5AR80|OXLA_BOTPA	29.167	1.3	76
tr|A0A317CHX9|A0A317CHX9_9GAMM	sp|P77929|SODM_PSEPU	38.235	4.6	8
tr|A0A317CHY0|A0A317CHY0_9GAMM	sp|Q29437|AOCX_BOVIN	36.364	1.7	12
tr|A0A317CHY1|A0A317CHY1_9GAMM	sp|Q53692|PHSA_STRAT	35.000	0.94	5
tr|A0A317CHY2|A0A317CHY2_9GAMM	sp|Q8L970|P4H7_ARATH	35.556	1.8	27
tr|A0A317CHY5|A0A317CHY5_9GAMM	sp|P04800|CP3A1_RAT	25.556	0.47	39
tr|A0A317CHY6|A0A317CHY6_9GAMM	sp|P23262|NHG1_PSEPU	45.946	2.1	12
tr|A0A317CHY9|A0A317CHY9_9GAMM	sp|Q07217|CP11A_ONCMY	29.032	7.5	13
tr|A0A317CHZ0|A0A317CHZ0_9GAMM	sp|P0CL86|3HAO_CRYNJ	35.484	9.5	25
tr|A0A317CHZ2|A0A317CHZ2_9GAMM	sp|P31003|PHEB_GEOSE	33.333	1.6	10
tr|A0A317CHZ5|A0A317CHZ5_9GAMM	sp|Q3ZBY7|DEGS1_BOVIN	27.473	1.9	33
tr|A0A317CHZ8|A0A317CHZ8_9GAMM	sp|B0KUA9|PDXH_PSEPG	34.146	2.0	18
tr|A0A317CHZ9|A0A317CHZ9_9GAMM	sp|P22942|OXDA_RABIT	31.429	2.3	17
tr|A0A317CI00|A0A317CI00_9GAMM	sp|P48999|LOX5_MOUSE	23.881	3.5	15
tr|A0A317CI06|A0A317CI06_9GAMM	sp|Q9P7F2|CAO1_SCHPO	36.842	2.7	25
tr|A0A317CI07|A0A317CI07_9GAMM	sp|Q9AGP1|SOXA_ARTSP	30.556	6.2	19
tr|A0A317CI08|A0A317CI08_9GAMM	sp|Q59118|AMOH_ARTGO	28.205	0.27	17
tr|A0A317CI09|A0A317CI09_9GAMM	sp|Q9C971|G3OX4_ARATH	37.255	1.4	7
tr|A0A317CI12|A0A317CI12_9GAMM	sp|Q4WPX2|PPOA_ASPFU	35.714	0.53	20
tr|A0A317CI13|A0A317CI13_9GAMM	sp|Q7XR84|FL3H3_ORYSJ	25.424	3.4	11
tr|A0A317CI14|A0A317CI14_9GAMM	sp|C6D9M5|HEM6_PECCP	24.286	0.18	19
tr|A0A317CI15|A0A317CI15_9GAMM	sp|P19464|ACCO_PERAE	21.951	0.93	39
tr|A0A317CI16|A0A317CI16_9GAMM	sp|A8GAB0|MTND_SERP5	31.707	8.0	14
tr|A0A317CI18|A0A317CI18_9GAMM	sp|Q9S3Q5|MQO_PSEFL	37.255	0.37	39
tr|A0A317CI20|A0A317CI20_9GAMM	sp|P51092|LDOX_PETHY	27.451	6.1	15
tr|A0A317CI23|A0A317CI23_9GAMM	sp|A2QPD9|KMO3_ASPNC	40.000	5.3	14
tr|A0A317CI24|A0A317CI24_9GAMM	sp|Q964T1|CP4CU_BLAGE	23.256	4.0	21
tr|A0A317CI25|A0A317CI25_9GAMM	sp|Q27757|LUCI_PHOPE	27.032	2.43e-49	93
tr|A0A317CI27|A0A317CI27_9GAMM	sp|Q8KHS0|REBO_NOCAE	34.211	1.7	23
tr|A0A317CI31|A0A317CI31_9GAMM	sp|Q1JP61|KDM8_BOVIN	27.419	0.34	22
tr|A0A317CI32|A0A317CI32_9GAMM	sp|P45850|OXO1_HORVU	27.419	1.3	30
tr|A0A317CI33|A0A317CI33_9GAMM	sp|Q4G2T3|DESAT_THAPS	38.182	0.39	16
tr|A0A317CI34|A0A317CI34_9GAMM	sp|Q8THG2|RBL_METAC	26.190	3.8	15
tr|A0A317CI37|A0A317CI37_9GAMM	sp|Q4QFY1|JBP2_LEIMA	25.532	0.029	21
tr|A0A317CI38|A0A317CI38_9GAMM	sp|B3RFJ6|86A22_PETHY	28.736	3.2	37
tr|A0A317CI39|A0A317CI39_9GAMM	sp|O85057|LIHY_GEOSE	43.243	1.59e-63	63
tr|A0A317CI41|A0A317CI41_9GAMM	sp|Q8Y5N4|NADB_LISMO	34.615	2.9	11
tr|A0A317CI42|A0A317CI42_9GAMM	sp|P0CW94|HPPD_COCP7	25.316	2.7	44
tr|A0A317CI44|A0A317CI44_9GAMM	sp|Q0IIF9|CP2U1_BOVIN	24.603	5.6	35
tr|A0A317CI47|A0A317CI47_9GAMM	sp|Q7S3C9|KMO_NEUCR	37.931	2.4	9
tr|A0A317CI48|A0A317CI48_9GAMM	sp|A4IZ86|KATG_FRATW	38.889	3.6	12
tr|A0A317CI51|A0A317CI51_9GAMM	sp|P22868|MMOC_METCA	40.634	5.78e-96	96
tr|A0A317CI53|A0A317CI53_9GAMM	sp|Q4P0N0|KMO_USTMA	47.826	0.040	8
tr|A0A317CI55|A0A317CI55_9GAMM	sp|P52786|CP2J1_RABIT	26.389	2.3	6
tr|A0A317CI56|A0A317CI56_9GAMM	sp|Q6W3E9|P4HA3_RAT	33.846	0.37	35
tr|A0A317CI57|A0A317CI57_9GAMM	sp|Q46PT7|3HAO_CUPNJ	33.871	2.3	13
tr|A0A317CI58|A0A317CI58_9GAMM	sp|B0SW63|RUTA_CAUSK	36.735	1.7	19
tr|A0A317CI59|A0A317CI59_9GAMM	sp|Q5QE78|AOXB_RAT	40.000	2.6	27
tr|A0A317CI63|A0A317CI63_9GAMM	sp|B6V6V5|KSHA4_RHORH	44.000	3.3	34
tr|A0A317CI66|A0A317CI66_9GAMM	sp|P0CU30|KMO_DROWI	28.302	1.5	30
tr|A0A317CI68|A0A317CI68_9GAMM	sp|Q7S3C9|KMO_NEUCR	30.667	3.8	35
tr|A0A317CI69|A0A317CI69_9GAMM	sp|Q9KD10|SODM_BACHD	35.417	9.9	7
tr|A0A317CI70|A0A317CI70_9GAMM	sp|A5EQ73|ACSF_BRASB	38.462	2.6	14
tr|A0A317CI73|A0A317CI73_9GAMM	sp|P19801|AOC1_HUMAN	29.000	1.2	10
tr|A0A317CI75|A0A317CI75_9GAMM	sp|Q37706|COX2_ARTSF	36.364	3.7	12
tr|A0A317CI79|A0A317CI79_9GAMM	sp|P16469|LOX15_PIG	26.829	1.4	33
tr|A0A317CI81|A0A317CI81_9GAMM	sp|F2QY27|ALOX1_KOMPC	29.825	6.4	27
tr|A0A317CI82|A0A317CI82_9GAMM	sp|Q40412|ABA2_NICPL	27.027	2.2	19
tr|A0A317CI85|A0A317CI85_9GAMM	sp|Q29624|CP191_PIG	27.731	0.17	33
tr|A0A317CI87|A0A317CI87_9GAMM	sp|Q9M6E8|NCED1_PHAVU	38.596	0.44	15
tr|A0A317CI89|A0A317CI89_9GAMM	sp|Q9NYQ3|HAOX2_HUMAN	28.235	3.1	16
tr|A0A317CI91|A0A317CI91_9GAMM	sp|P71875|KSHA_MYCTU	33.333	6.9	8
tr|A0A317CI92|A0A317CI92_9GAMM	sp|Q29478|CP2CV_CAPHE	36.585	2.5	10
tr|A0A317CI97|A0A317CI97_9GAMM	sp|Q88PU7|MQO1_PSEPK	31.746	0.20	26
tr|A0A317CIA7|A0A317CIA7_9GAMM	sp|A3NYN0|HGD_BURP0	42.553	1.2	27
tr|A0A317CIB4|A0A317CIB4_9GAMM	sp|B4RVA4|PDXH_ALTMD	36.364	4.9	7
tr|A0A317CIB6|A0A317CIB6_9GAMM	sp|Q2R0L0|LAC20_ORYSJ	32.609	1.5	12
tr|A0A317CIC4|A0A317CIC4_9GAMM	sp|Q00922|ALOX_CANBO	28.571	2.3	24
tr|A0A317CIC6|A0A317CIC6_9GAMM	sp|Q5M8F9|ALKMO_XENTR	43.333	2.1	11
tr|A0A317CIC8|A0A317CIC8_9GAMM	sp|Q96329|ACOX4_ARATH	37.435	5.38e-80	97
tr|A0A317CID0|A0A317CID0_9GAMM	sp|Q6IV13|C7D95_MENSP	31.081	2.3	33
tr|A0A317CID4|A0A317CID4_9GAMM	sp|P17549|CP53_ASPNG	25.714	5.6	17
tr|A0A317CID6|A0A317CID6_9GAMM	sp|P96486|RBL_SYNPW	30.357	0.27	17
tr|A0A317CID8|A0A317CID8_9GAMM	sp|O04104|URIC2_SOYBN	28.302	7.8	40
tr|A0A317CIE0|A0A317CIE0_9GAMM	sp|Q29552|C11B1_PIG	25.385	0.26	54
tr|A0A317CIE1|A0A317CIE1_9GAMM	sp|Q8YX58|HEM62_NOSS1	29.825	0.52	25
tr|A0A317CIE3|A0A317CIE3_9GAMM	sp|C6DK50|KATG_PECCP	29.787	1.9	58
tr|A0A317CIE5|A0A317CIE5_9GAMM	sp|Q07175|VKGC_BOVIN	33.333	2.6	13
tr|A0A317CIE7|A0A317CIE7_9GAMM	sp|Q9UJM8|HAOX1_HUMAN	46.154	8.4	12
tr|A0A317CIE8|A0A317CIE8_9GAMM	sp|Q9PET6|MQO_XYLFA	30.303	8.7	8
tr|A0A317CIF0|A0A317CIF0_9GAMM	sp|A1Z746|KMO_DROME	32.258	3.3	17
tr|A0A317CIF3|A0A317CIF3_9GAMM	sp|Q1RIA5|UCRI_RICBR	22.973	1.0	15
tr|A0A317CIF5|A0A317CIF5_9GAMM	sp|Q9F437|CLD_IDEDE	32.653	4.5	8
tr|A0A317CIF7|A0A317CIF7_9GAMM	sp|P50676|COX1_THEVL	33.333	3.0	14
tr|A0A317CIG0|A0A317CIG0_9GAMM	sp|A0T0T0|PSBD_THAPS	31.481	4.9	27
tr|A0A317CIG1|A0A317CIG1_9GAMM	sp|Q0B385|KATG2_BURCM	39.655	0.23	16
tr|A0A317CIG5|A0A317CIG5_9GAMM	sp|B8H1Q4|RUTA_CAUVN	30.556	0.97	12
tr|A0A317CIG6|A0A317CIG6_9GAMM	sp|Q27757|LUCI_PHOPE	27.551	8.3	21
tr|A0A317CIG8|A0A317CIG8_9GAMM	sp|P28649|CP19A_MOUSE	26.087	4.1	32
tr|A0A317CIG9|A0A317CIG9_9GAMM	sp|B6EU02|JBP2_LEITA	25.882	9.0	18
tr|A0A317CIH0|A0A317CIH0_9GAMM	sp|J9VQZ4|LAC2_CRYNH	34.615	5.5	78
tr|A0A317CIH4|A0A317CIH4_9GAMM	sp|O85057|LIHY_GEOSE	27.132	0.67	37
tr|A0A317CIH5|A0A317CIH5_9GAMM	sp|Q54DT8|PPOX_DICDI	22.430	2.1	29
tr|A0A317CIH6|A0A317CIH6_9GAMM	sp|Q0UG91|MTND_PHANO	34.375	5.2	10
tr|A0A317CIH7|A0A317CIH7_9GAMM	sp|C5CAA3|MQO_MICLC	40.000	1.8	29
tr|A0A317CIH9|A0A317CIH9_9GAMM	sp|Q9LYR2|UCRI2_ARATH	30.137	0.45	12
tr|A0A317CII6|A0A317CII6_9GAMM	sp|P47232|BPHC2_RHOGO	39.474	1.2	12
tr|A0A317CII7|A0A317CII7_9GAMM	sp|Q9XHC6|C93E1_SOYBN	25.510	3.5	23
tr|A0A317CII9|A0A317CII9_9GAMM	sp|Q06474|COX2_SYNY3	42.424	1.9	5
tr|A0A317CIJ2|A0A317CIJ2_9GAMM	sp|Q9ZWQ9|FLS_CITUN	29.688	0.64	45
tr|A0A317CIJ6|A0A317CIJ6_9GAMM	sp|P20812|CP2A3_RAT	34.783	5.9	32
tr|A0A317CIJ7|A0A317CIJ7_9GAMM	sp|Q9Y7B1|ACOX_PICPA	28.846	4.6	4
tr|A0A317CIJ9|A0A317CIJ9_9GAMM	sp|O85057|LIHY_GEOSE	30.645	2.1	31
tr|A0A317CIK3|A0A317CIK3_9GAMM	sp|P95607|CATA_RHOOP	24.242	1.0	48
tr|A0A317CIK7|A0A317CIK7_9GAMM	sp|A8Z1R5|HDOX_STAAT	42.424	2.6	6
tr|A0A317CIL4|A0A317CIL4_9GAMM	sp|Q8KN28|TFDB_DELAC	40.541	2.2	46
tr|A0A317CIM3|A0A317CIM3_9GAMM	sp|P30967|PH4H_CHRVO	40.625	1.2	11
tr|A0A317CIN3|A0A317CIN3_9GAMM	sp|Q9AST3|SBH2_ARATH	29.730	3.3	56
tr|A0A317CIP2|A0A317CIP2_9GAMM	sp|Q8YRC9|THIOG_NOSS1	24.501	4.63e-08	92
tr|A0A317CIP7|A0A317CIP7_9GAMM	sp|P28425|RBL_HYDVI	33.333	2.1	13
tr|A0A317CIP8|A0A317CIP8_9GAMM	sp|B4F088|MQO_PROMH	27.660	0.010	28
tr|A0A317CIQ6|A0A317CIQ6_9GAMM	sp|Q9F9U5|MHPB2_PSEPU	31.373	0.92	64
tr|A0A317CIQ8|A0A317CIQ8_9GAMM	sp|Q7WL80|HEM6_BORBR	30.508	2.8	42
tr|A0A317CIR1|A0A317CIR1_9GAMM	sp|Q5ZMM1|RIOX1_CHICK	45.161	0.57	16
tr|A0A317CIR4|A0A317CIR4_9GAMM	sp|Q4UJ69|COX1_THEAN	33.333	0.72	40
tr|A0A317CIR6|A0A317CIR6_9GAMM	sp|P10613|CP51_CANAL	25.926	2.8	10
tr|A0A317CIR7|A0A317CIR7_9GAMM	sp|P11353|HEM6_YEAST	45.455	9.7	11
tr|A0A317CIR8|A0A317CIR8_9GAMM	sp|O65726|ERG12_BRANA	37.500	0.30	15
tr|A0A317CIS4|A0A317CIS4_9GAMM	sp|Q97K92|FPRA1_CLOAB	22.785	1.06e-04	49
tr|A0A317CIS5|A0A317CIS5_9GAMM	sp|F1MH07|MICA1_BOVIN	26.027	1.5	24
tr|A0A317CIS6|A0A317CIS6_9GAMM	sp|O42764|HPPD_ZYMTR	28.889	0.031	15
tr|A0A317CIS8|A0A317CIS8_9GAMM	sp|Q9I4S5|PDXH_PSEAE	31.111	1.8	5
tr|A0A317CIT0|A0A317CIT0_9GAMM	sp|Q9HWF9|BFR_PSEAE	29.412	0.11	28
tr|A0A317CIT3|A0A317CIT3_9GAMM	sp|P90925|PH4H_CAEEL	28.302	4.0	7
tr|A0A317CIT9|A0A317CIT9_9GAMM	sp|Q9C168|CAT1_NEUCR	27.692	0.24	45
tr|A0A317CIU6|A0A317CIU6_9GAMM	sp|Q2SYQ6|HGD_BURTA	30.000	0.29	66
tr|A0A317CIU8|A0A317CIU8_9GAMM	sp|A4YNR8|KATG_BRASO	35.714	5.9	8
tr|A0A317CIV6|A0A317CIV6_9GAMM	sp|P81383|OXLA_OPHHA	27.848	8.8	16
tr|A0A317CIW8|A0A317CIW8_9GAMM	sp|Q43792|ACCO_TOBAC	42.857	2.3	23
tr|A0A317CIX7|A0A317CIX7_9GAMM	sp|Q46373|BPHE_COMTE	29.231	1.6	32
tr|A0A317CIX9|A0A317CIX9_9GAMM	sp|Q8DL15|HEM6_THEEB	31.818	2.1	11
tr|A0A317CIY0|A0A317CIY0_9GAMM	sp|Q9ZFB6|QCRB_STRLI	28.000	1.8	21
tr|A0A317CIY2|A0A317CIY2_9GAMM	sp|Q26240|NOS_RHOPR	33.333	0.84	38
tr|A0A317CIY7|A0A317CIY7_9GAMM	sp|Q86BA1|MICAL_DROME	25.000	3.9	13
tr|A0A317CIY8|A0A317CIY8_9GAMM	sp|Q9KDJ5|NADB_BACHD	40.909	2.6	7
tr|A0A317CIZ0|A0A317CIZ0_9GAMM	sp|P51590|CP2J3_RAT	32.836	0.19	26
tr|A0A317CIZ2|A0A317CIZ2_9GAMM	sp|E3VWI3|PNTM_STRAE	25.714	5.5	23
tr|A0A317CIZ7|A0A317CIZ7_9GAMM	sp|Q59118|AMOH_ARTGO	25.320	4.51e-21	66
tr|A0A317CIZ8|A0A317CIZ8_9GAMM	sp|P27431|ROXA_ECOLI	28.571	1.6	31
tr|A0A317CJ00|A0A317CJ00_9GAMM	sp|P14263|CP51_CANTR	25.000	0.44	37
tr|A0A317CJ08|A0A317CJ08_9GAMM	sp|P21795|LA2M_MYCSM	29.545	1.7	16
tr|A0A317CJ19|A0A317CJ19_9GAMM	sp|Q54970|POXB_STRPN	27.358	0.36	21
tr|A0A317CJ29|A0A317CJ29_9GAMM	sp|P50676|COX1_THEVL	26.866	0.12	17
tr|A0A317CJ37|A0A317CJ37_9GAMM	sp|Q9XHM5|G2OX2_PEA	43.590	0.19	8
tr|A0A317CJ39|A0A317CJ39_9GAMM	sp|P21398|AOFA_BOVIN	34.375	3.9	14
tr|A0A317CJ39|A0A317CJ39_9GAMM	sp|P21398|AOFA_BOVIN	32.258	8.3	14
tr|A0A317CJ41|A0A317CJ41_9GAMM	sp|P24470|CP2CN_RAT	30.769	1.7	29
tr|A0A317CJ47|A0A317CJ47_9GAMM	sp|P83388|AMDL_CAEEL	37.500	2.2	25
tr|A0A317CJ50|A0A317CJ50_9GAMM	sp|B0SW63|RUTA_CAUSK	26.415	1.4	45
tr|A0A317CJ51|A0A317CJ51_9GAMM	sp|S0E3D0|GA2_GIBF5	21.429	5.3	27
tr|A0A317CJ52|A0A317CJ52_9GAMM	sp|P56742|OXLA_CROAT	39.583	0.002	12
tr|A0A317CJ54|A0A317CJ54_9GAMM	sp|P00180|CP2C1_RABIT	25.926	1.9	27
tr|A0A317CJ60|A0A317CJ60_9GAMM	sp|P09118|URIC_RAT	34.884	0.43	42
tr|A0A317CJ61|A0A317CJ61_9GAMM	sp|P57681|PCYOX_ARATH	29.412	1.6	23
tr|A0A317CJ63|A0A317CJ63_9GAMM	sp|Q88A82|PQQC_PSESM	29.730	2.7	23
tr|A0A317CJ65|A0A317CJ65_9GAMM	sp|P43312|SODF_HELPY	34.884	4.6	6
tr|A0A317CJ70|A0A317CJ70_9GAMM	sp|Q9R2E9|KATG_MYCVN	26.154	2.1	6
tr|A0A317CJ71|A0A317CJ71_9GAMM	sp|Q3ZBE9|NSDHL_BOVIN	42.857	0.27	17
tr|A0A317CJ73|A0A317CJ73_9GAMM	sp|O23920|HPPD_DAUCA	24.348	9.4	31
tr|A0A317CJ75|A0A317CJ75_9GAMM	sp|P37610|TAUD_ECOLI	26.804	2.8	54
tr|A0A317CJ80|A0A317CJ80_9GAMM	sp|O24721|PHDI_NOCSK	38.462	8.7	12
tr|A0A317CJ82|A0A317CJ82_9GAMM	sp|B0TYQ6|KATG_FRAP2	51.429	0.84	6
tr|A0A317CJ83|A0A317CJ83_9GAMM	sp|Q5HLN0|MQO1_STAEQ	22.689	2.7	31
